Layer,Projection,Eigenvalue Magnitude
Encoder_Layer_3,k_proj,1.0722017
Encoder_Layer_3,k_proj,1.0739409
Encoder_Layer_3,k_proj,1.0739409
Encoder_Layer_3,k_proj,1.0780709
Encoder_Layer_3,k_proj,1.0780709
Encoder_Layer_3,k_proj,1.0683422
Encoder_Layer_3,k_proj,1.0683422
Encoder_Layer_3,k_proj,1.0391285
Encoder_Layer_3,k_proj,1.0391285
Encoder_Layer_3,k_proj,1.0595368
Encoder_Layer_3,k_proj,1.0595368
Encoder_Layer_3,k_proj,0.9880206
Encoder_Layer_3,k_proj,0.9880206
Encoder_Layer_3,k_proj,1.0020285
Encoder_Layer_3,k_proj,1.0020285
Encoder_Layer_3,k_proj,1.0513409
Encoder_Layer_3,k_proj,1.0513409
Encoder_Layer_3,k_proj,1.00841
Encoder_Layer_3,k_proj,1.00841
Encoder_Layer_3,k_proj,1.0063828
Encoder_Layer_3,k_proj,1.0063828
Encoder_Layer_3,k_proj,1.0510603
Encoder_Layer_3,k_proj,1.0510603
Encoder_Layer_3,k_proj,1.0402594
Encoder_Layer_3,k_proj,1.0402594
Encoder_Layer_3,k_proj,0.9809817
Encoder_Layer_3,k_proj,0.9809817
Encoder_Layer_3,k_proj,1.0382522
Encoder_Layer_3,k_proj,1.0382522
Encoder_Layer_3,k_proj,0.97009796
Encoder_Layer_3,k_proj,0.97009796
Encoder_Layer_3,k_proj,1.0450456
Encoder_Layer_3,k_proj,1.0450456
Encoder_Layer_3,k_proj,1.0059911
Encoder_Layer_3,k_proj,1.0059911
Encoder_Layer_3,k_proj,0.9989261
Encoder_Layer_3,k_proj,0.9989261
Encoder_Layer_3,k_proj,1.0041796
Encoder_Layer_3,k_proj,1.0041796
Encoder_Layer_3,k_proj,1.0156883
Encoder_Layer_3,k_proj,1.0156883
Encoder_Layer_3,k_proj,0.994831
Encoder_Layer_3,k_proj,0.994831
Encoder_Layer_3,k_proj,1.0093706
Encoder_Layer_3,k_proj,1.0093706
Encoder_Layer_3,k_proj,0.99214584
Encoder_Layer_3,k_proj,0.99214584
Encoder_Layer_3,k_proj,0.9853417
Encoder_Layer_3,k_proj,0.9853417
Encoder_Layer_3,k_proj,0.9828611
Encoder_Layer_3,k_proj,0.9828611
Encoder_Layer_3,k_proj,0.9879772
Encoder_Layer_3,k_proj,0.9879772
Encoder_Layer_3,k_proj,0.96662635
Encoder_Layer_3,k_proj,0.96662635
Encoder_Layer_3,k_proj,0.9612208
Encoder_Layer_3,k_proj,0.9612208
Encoder_Layer_3,k_proj,0.9898267
Encoder_Layer_3,k_proj,0.9898267
Encoder_Layer_3,k_proj,0.9785528
Encoder_Layer_3,k_proj,0.9785528
Encoder_Layer_3,k_proj,0.9374982
Encoder_Layer_3,k_proj,0.9374982
Encoder_Layer_3,k_proj,0.9661848
Encoder_Layer_3,k_proj,0.9661848
Encoder_Layer_3,k_proj,0.93849576
Encoder_Layer_3,k_proj,0.93849576
Encoder_Layer_3,k_proj,0.9618217
Encoder_Layer_3,k_proj,0.9618217
Encoder_Layer_3,k_proj,0.9371891
Encoder_Layer_3,k_proj,0.9371891
Encoder_Layer_3,k_proj,0.9423818
Encoder_Layer_3,k_proj,0.9423818
Encoder_Layer_3,k_proj,0.95497984
Encoder_Layer_3,k_proj,0.95497984
Encoder_Layer_3,k_proj,0.94470257
Encoder_Layer_3,k_proj,0.94470257
Encoder_Layer_3,k_proj,0.94046307
Encoder_Layer_3,k_proj,0.9151749
Encoder_Layer_3,k_proj,0.9151749
Encoder_Layer_3,k_proj,0.9189428
Encoder_Layer_3,k_proj,0.9189428
Encoder_Layer_3,k_proj,0.9212443
Encoder_Layer_3,k_proj,0.9212443
Encoder_Layer_3,k_proj,0.933428
Encoder_Layer_3,k_proj,0.933428
Encoder_Layer_3,k_proj,0.9323239
Encoder_Layer_3,k_proj,0.9323239
Encoder_Layer_3,k_proj,0.9277892
Encoder_Layer_3,k_proj,0.9277892
Encoder_Layer_3,k_proj,0.8888467
Encoder_Layer_3,k_proj,0.8888467
Encoder_Layer_3,k_proj,0.88913435
Encoder_Layer_3,k_proj,0.88913435
Encoder_Layer_3,k_proj,0.87487745
Encoder_Layer_3,k_proj,0.87487745
Encoder_Layer_3,k_proj,0.8846829
Encoder_Layer_3,k_proj,0.8846829
Encoder_Layer_3,k_proj,0.9222676
Encoder_Layer_3,k_proj,0.9222676
Encoder_Layer_3,k_proj,0.90652955
Encoder_Layer_3,k_proj,0.9234902
Encoder_Layer_3,k_proj,0.9234902
Encoder_Layer_3,k_proj,0.8680037
Encoder_Layer_3,k_proj,0.8680037
Encoder_Layer_3,k_proj,0.86094826
Encoder_Layer_3,k_proj,0.86094826
Encoder_Layer_3,k_proj,0.8983816
Encoder_Layer_3,k_proj,0.8983816
Encoder_Layer_3,k_proj,0.9076879
Encoder_Layer_3,k_proj,0.9076879
Encoder_Layer_3,k_proj,0.88238597
Encoder_Layer_3,k_proj,0.88238597
Encoder_Layer_3,k_proj,0.88039476
Encoder_Layer_3,k_proj,0.88039476
Encoder_Layer_3,k_proj,0.8751842
Encoder_Layer_3,k_proj,0.8751842
Encoder_Layer_3,k_proj,0.85264707
Encoder_Layer_3,k_proj,0.85264707
Encoder_Layer_3,k_proj,0.86254346
Encoder_Layer_3,k_proj,0.86254346
Encoder_Layer_3,k_proj,0.8681388
Encoder_Layer_3,k_proj,0.82232213
Encoder_Layer_3,k_proj,0.82232213
Encoder_Layer_3,k_proj,0.8355074
Encoder_Layer_3,k_proj,0.8355074
Encoder_Layer_3,k_proj,0.8216197
Encoder_Layer_3,k_proj,0.8216197
Encoder_Layer_3,k_proj,0.8439642
Encoder_Layer_3,k_proj,0.8439642
Encoder_Layer_3,k_proj,0.82568705
Encoder_Layer_3,k_proj,0.82568705
Encoder_Layer_3,k_proj,0.8341678
Encoder_Layer_3,k_proj,0.8341678
Encoder_Layer_3,k_proj,0.84851927
Encoder_Layer_3,k_proj,0.81355107
Encoder_Layer_3,k_proj,0.81355107
Encoder_Layer_3,k_proj,0.83395326
Encoder_Layer_3,k_proj,0.83395326
Encoder_Layer_3,k_proj,0.8373258
Encoder_Layer_3,k_proj,0.8373258
Encoder_Layer_3,k_proj,0.83167785
Encoder_Layer_3,k_proj,0.7986966
Encoder_Layer_3,k_proj,0.7986966
Encoder_Layer_3,k_proj,0.7962896
Encoder_Layer_3,k_proj,0.7962896
Encoder_Layer_3,k_proj,0.8193631
Encoder_Layer_3,k_proj,0.8193631
Encoder_Layer_3,k_proj,0.82692295
Encoder_Layer_3,k_proj,0.82692295
Encoder_Layer_3,k_proj,0.8216901
Encoder_Layer_3,k_proj,0.8216901
Encoder_Layer_3,k_proj,0.7942467
Encoder_Layer_3,k_proj,0.7942467
Encoder_Layer_3,k_proj,0.7865309
Encoder_Layer_3,k_proj,0.7865309
Encoder_Layer_3,k_proj,0.7695224
Encoder_Layer_3,k_proj,0.7695224
Encoder_Layer_3,k_proj,0.7793828
Encoder_Layer_3,k_proj,0.7793828
Encoder_Layer_3,k_proj,0.77257407
Encoder_Layer_3,k_proj,0.77257407
Encoder_Layer_3,k_proj,0.77516955
Encoder_Layer_3,k_proj,0.77516955
Encoder_Layer_3,k_proj,0.78290606
Encoder_Layer_3,k_proj,0.78290606
Encoder_Layer_3,k_proj,0.77224934
Encoder_Layer_3,k_proj,0.77224934
Encoder_Layer_3,k_proj,0.769327
Encoder_Layer_3,k_proj,0.769327
Encoder_Layer_3,k_proj,0.7665949
Encoder_Layer_3,k_proj,0.7665949
Encoder_Layer_3,k_proj,0.7489527
Encoder_Layer_3,k_proj,0.7470342
Encoder_Layer_3,k_proj,0.7470342
Encoder_Layer_3,k_proj,0.7539595
Encoder_Layer_3,k_proj,0.7539595
Encoder_Layer_3,k_proj,0.7406728
Encoder_Layer_3,k_proj,0.7406728
Encoder_Layer_3,k_proj,0.7585379
Encoder_Layer_3,k_proj,0.7585379
Encoder_Layer_3,k_proj,0.7177609
Encoder_Layer_3,k_proj,0.7177609
Encoder_Layer_3,k_proj,0.7245436
Encoder_Layer_3,k_proj,0.7245436
Encoder_Layer_3,k_proj,0.74894524
Encoder_Layer_3,k_proj,0.74894524
Encoder_Layer_3,k_proj,0.6955862
Encoder_Layer_3,k_proj,0.6955862
Encoder_Layer_3,k_proj,0.73396343
Encoder_Layer_3,k_proj,0.73396343
Encoder_Layer_3,k_proj,0.73809355
Encoder_Layer_3,k_proj,0.73809355
Encoder_Layer_3,k_proj,0.7298937
Encoder_Layer_3,k_proj,0.7298937
Encoder_Layer_3,k_proj,0.71691704
Encoder_Layer_3,k_proj,0.71691704
Encoder_Layer_3,k_proj,0.7177151
Encoder_Layer_3,k_proj,0.7177151
Encoder_Layer_3,k_proj,0.7184584
Encoder_Layer_3,k_proj,0.7184584
Encoder_Layer_3,k_proj,0.7029806
Encoder_Layer_3,k_proj,0.7029806
Encoder_Layer_3,k_proj,0.72116876
Encoder_Layer_3,k_proj,0.72116876
Encoder_Layer_3,k_proj,0.70315766
Encoder_Layer_3,k_proj,0.70315766
Encoder_Layer_3,k_proj,0.7109388
Encoder_Layer_3,k_proj,0.7109388
Encoder_Layer_3,k_proj,0.6952014
Encoder_Layer_3,k_proj,0.6952014
Encoder_Layer_3,k_proj,0.65306526
Encoder_Layer_3,k_proj,0.65306526
Encoder_Layer_3,k_proj,0.65308315
Encoder_Layer_3,k_proj,0.65308315
Encoder_Layer_3,k_proj,0.69648546
Encoder_Layer_3,k_proj,0.69648546
Encoder_Layer_3,k_proj,0.6803194
Encoder_Layer_3,k_proj,0.67937326
Encoder_Layer_3,k_proj,0.67937326
Encoder_Layer_3,k_proj,0.66472113
Encoder_Layer_3,k_proj,0.66472113
Encoder_Layer_3,k_proj,0.6666308
Encoder_Layer_3,k_proj,0.6666308
Encoder_Layer_3,k_proj,0.6718683
Encoder_Layer_3,k_proj,0.6718683
Encoder_Layer_3,k_proj,0.6605843
Encoder_Layer_3,k_proj,0.6605843
Encoder_Layer_3,k_proj,0.6541606
Encoder_Layer_3,k_proj,0.6541606
Encoder_Layer_3,k_proj,0.65364033
Encoder_Layer_3,k_proj,0.65364033
Encoder_Layer_3,k_proj,0.6326178
Encoder_Layer_3,k_proj,0.6326178
Encoder_Layer_3,k_proj,0.6212384
Encoder_Layer_3,k_proj,0.6212384
Encoder_Layer_3,k_proj,0.6223167
Encoder_Layer_3,k_proj,0.6223167
Encoder_Layer_3,k_proj,0.65674067
Encoder_Layer_3,k_proj,0.63370967
Encoder_Layer_3,k_proj,0.6325287
Encoder_Layer_3,k_proj,0.6325287
Encoder_Layer_3,k_proj,0.6090499
Encoder_Layer_3,k_proj,0.6090499
Encoder_Layer_3,k_proj,0.6036287
Encoder_Layer_3,k_proj,0.6036287
Encoder_Layer_3,k_proj,0.5890321
Encoder_Layer_3,k_proj,0.5890321
Encoder_Layer_3,k_proj,0.63771755
Encoder_Layer_3,k_proj,0.63771755
Encoder_Layer_3,k_proj,0.5837032
Encoder_Layer_3,k_proj,0.5837032
Encoder_Layer_3,k_proj,0.5866133
Encoder_Layer_3,k_proj,0.5866133
Encoder_Layer_3,k_proj,0.58734435
Encoder_Layer_3,k_proj,0.58734435
Encoder_Layer_3,k_proj,0.63308114
Encoder_Layer_3,k_proj,0.63308114
Encoder_Layer_3,k_proj,0.5648679
Encoder_Layer_3,k_proj,0.5648679
Encoder_Layer_3,k_proj,0.59782726
Encoder_Layer_3,k_proj,0.59782726
Encoder_Layer_3,k_proj,0.5914667
Encoder_Layer_3,k_proj,0.5914667
Encoder_Layer_3,k_proj,0.5945596
Encoder_Layer_3,k_proj,0.572545
Encoder_Layer_3,k_proj,0.572545
Encoder_Layer_3,k_proj,0.5808176
Encoder_Layer_3,k_proj,0.5808176
Encoder_Layer_3,k_proj,0.5751877
Encoder_Layer_3,k_proj,0.5751877
Encoder_Layer_3,k_proj,0.5716922
Encoder_Layer_3,k_proj,0.56148994
Encoder_Layer_3,k_proj,0.56148994
Encoder_Layer_3,k_proj,0.5582524
Encoder_Layer_3,k_proj,0.5582524
Encoder_Layer_3,k_proj,0.5603682
Encoder_Layer_3,k_proj,0.5603682
Encoder_Layer_3,k_proj,0.55209637
Encoder_Layer_3,k_proj,0.55209637
Encoder_Layer_3,k_proj,0.5340676
Encoder_Layer_3,k_proj,0.5340676
Encoder_Layer_3,k_proj,0.5575762
Encoder_Layer_3,k_proj,0.5575762
Encoder_Layer_3,k_proj,0.529824
Encoder_Layer_3,k_proj,0.529824
Encoder_Layer_3,k_proj,0.5407141
Encoder_Layer_3,k_proj,0.5407141
Encoder_Layer_3,k_proj,0.54273885
Encoder_Layer_3,k_proj,0.54273885
Encoder_Layer_3,k_proj,0.5208767
Encoder_Layer_3,k_proj,0.5208767
Encoder_Layer_3,k_proj,0.5000031
Encoder_Layer_3,k_proj,0.5000031
Encoder_Layer_3,k_proj,0.50715804
Encoder_Layer_3,k_proj,0.5096912
Encoder_Layer_3,k_proj,0.5096912
Encoder_Layer_3,k_proj,0.5049914
Encoder_Layer_3,k_proj,0.5049914
Encoder_Layer_3,k_proj,0.50592667
Encoder_Layer_3,k_proj,0.50592667
Encoder_Layer_3,k_proj,0.5423749
Encoder_Layer_3,k_proj,0.4810249
Encoder_Layer_3,k_proj,0.4810249
Encoder_Layer_3,k_proj,0.47423118
Encoder_Layer_3,k_proj,0.47423118
Encoder_Layer_3,k_proj,0.47306994
Encoder_Layer_3,k_proj,0.47306994
Encoder_Layer_3,k_proj,0.48262343
Encoder_Layer_3,k_proj,0.48262343
Encoder_Layer_3,k_proj,0.5022694
Encoder_Layer_3,k_proj,0.5022694
Encoder_Layer_3,k_proj,0.45473954
Encoder_Layer_3,k_proj,0.45473954
Encoder_Layer_3,k_proj,0.46096158
Encoder_Layer_3,k_proj,0.46096158
Encoder_Layer_3,k_proj,0.43874988
Encoder_Layer_3,k_proj,0.43874988
Encoder_Layer_3,k_proj,0.42362323
Encoder_Layer_3,k_proj,0.42362323
Encoder_Layer_3,k_proj,0.4254608
Encoder_Layer_3,k_proj,0.4254608
Encoder_Layer_3,k_proj,0.44832128
Encoder_Layer_3,k_proj,0.44832128
Encoder_Layer_3,k_proj,0.41675562
Encoder_Layer_3,k_proj,0.41675562
Encoder_Layer_3,k_proj,0.41236806
Encoder_Layer_3,k_proj,0.41236806
Encoder_Layer_3,k_proj,0.4091954
Encoder_Layer_3,k_proj,0.4091954
Encoder_Layer_3,k_proj,0.39382252
Encoder_Layer_3,k_proj,0.39382252
Encoder_Layer_3,k_proj,0.41649365
Encoder_Layer_3,k_proj,0.41649365
Encoder_Layer_3,k_proj,0.42031956
Encoder_Layer_3,k_proj,0.41368175
Encoder_Layer_3,k_proj,0.38239425
Encoder_Layer_3,k_proj,0.38239425
Encoder_Layer_3,k_proj,0.40995508
Encoder_Layer_3,k_proj,0.40995508
Encoder_Layer_3,k_proj,0.38197905
Encoder_Layer_3,k_proj,0.38197905
Encoder_Layer_3,k_proj,0.38442886
Encoder_Layer_3,k_proj,0.38442886
Encoder_Layer_3,k_proj,0.36505517
Encoder_Layer_3,k_proj,0.36505517
Encoder_Layer_3,k_proj,0.37450925
Encoder_Layer_3,k_proj,0.37450925
Encoder_Layer_3,k_proj,0.37015855
Encoder_Layer_3,k_proj,0.37015855
Encoder_Layer_3,k_proj,0.3539666
Encoder_Layer_3,k_proj,0.3539666
Encoder_Layer_3,k_proj,0.35050383
Encoder_Layer_3,k_proj,0.35050383
Encoder_Layer_3,k_proj,0.34760156
Encoder_Layer_3,k_proj,0.34760156
Encoder_Layer_3,k_proj,0.33526382
Encoder_Layer_3,k_proj,0.33526382
Encoder_Layer_3,k_proj,0.33986384
Encoder_Layer_3,k_proj,0.33986384
Encoder_Layer_3,k_proj,0.34824437
Encoder_Layer_3,k_proj,0.34824437
Encoder_Layer_3,k_proj,0.33899707
Encoder_Layer_3,k_proj,0.33899707
Encoder_Layer_3,k_proj,0.3135574
Encoder_Layer_3,k_proj,0.3135574
Encoder_Layer_3,k_proj,0.30660918
Encoder_Layer_3,k_proj,0.30660918
Encoder_Layer_3,k_proj,0.3189266
Encoder_Layer_3,k_proj,0.3189266
Encoder_Layer_3,k_proj,0.30693704
Encoder_Layer_3,k_proj,0.30693704
Encoder_Layer_3,k_proj,0.3102382
Encoder_Layer_3,k_proj,0.3102382
Encoder_Layer_3,k_proj,0.2867513
Encoder_Layer_3,k_proj,0.2867513
Encoder_Layer_3,k_proj,0.27528822
Encoder_Layer_3,k_proj,0.27528822
Encoder_Layer_3,k_proj,0.29499453
Encoder_Layer_3,k_proj,0.29499453
Encoder_Layer_3,k_proj,0.2574577
Encoder_Layer_3,k_proj,0.2574577
Encoder_Layer_3,k_proj,0.26506156
Encoder_Layer_3,k_proj,0.26506156
Encoder_Layer_3,k_proj,0.22354239
Encoder_Layer_3,k_proj,0.22354239
Encoder_Layer_3,k_proj,0.2124602
Encoder_Layer_3,k_proj,0.2124602
Encoder_Layer_3,k_proj,0.2022807
Encoder_Layer_3,k_proj,0.2022807
Encoder_Layer_3,k_proj,0.2193174
Encoder_Layer_3,k_proj,0.2193174
Encoder_Layer_3,k_proj,0.22025284
Encoder_Layer_3,k_proj,0.22025284
Encoder_Layer_3,k_proj,0.18578853
Encoder_Layer_3,k_proj,0.18578853
Encoder_Layer_3,k_proj,0.16305184
Encoder_Layer_3,k_proj,0.18148491
Encoder_Layer_3,k_proj,0.18148491
Encoder_Layer_3,k_proj,0.18019803
Encoder_Layer_3,k_proj,0.18019803
Encoder_Layer_3,k_proj,0.15784153
Encoder_Layer_3,k_proj,0.15784153
Encoder_Layer_3,k_proj,0.1569502
Encoder_Layer_3,k_proj,0.1569502
Encoder_Layer_3,k_proj,0.15852748
Encoder_Layer_3,k_proj,0.15229307
Encoder_Layer_3,k_proj,0.15229307
Encoder_Layer_3,k_proj,0.12511396
Encoder_Layer_3,k_proj,0.12511396
Encoder_Layer_3,k_proj,0.12921561
Encoder_Layer_3,k_proj,0.114196785
Encoder_Layer_3,k_proj,0.114196785
Encoder_Layer_3,k_proj,0.10174628
Encoder_Layer_3,k_proj,0.10174628
Encoder_Layer_3,k_proj,0.06325463
Encoder_Layer_3,k_proj,0.06325463
Encoder_Layer_3,k_proj,0.06903441
Encoder_Layer_3,k_proj,0.048276108
Encoder_Layer_3,k_proj,0.027424324
Encoder_Layer_3,k_proj,0.014114699
Encoder_Layer_3,k_proj,0.027032942
Encoder_Layer_3,k_proj,0.027032942
Encoder_Layer_3,q_proj,1.2459265
Encoder_Layer_3,q_proj,1.2459265
Encoder_Layer_3,q_proj,1.2233157
Encoder_Layer_3,q_proj,1.2233157
Encoder_Layer_3,q_proj,1.2178941
Encoder_Layer_3,q_proj,1.2178941
Encoder_Layer_3,q_proj,1.2229788
Encoder_Layer_3,q_proj,1.2229788
Encoder_Layer_3,q_proj,1.1908869
Encoder_Layer_3,q_proj,1.1908869
Encoder_Layer_3,q_proj,1.1660229
Encoder_Layer_3,q_proj,1.1660229
Encoder_Layer_3,q_proj,1.2127974
Encoder_Layer_3,q_proj,1.2127974
Encoder_Layer_3,q_proj,1.1416795
Encoder_Layer_3,q_proj,1.1416795
Encoder_Layer_3,q_proj,1.1260303
Encoder_Layer_3,q_proj,1.1260303
Encoder_Layer_3,q_proj,1.1501635
Encoder_Layer_3,q_proj,1.1501635
Encoder_Layer_3,q_proj,1.1239659
Encoder_Layer_3,q_proj,1.1239659
Encoder_Layer_3,q_proj,1.1231172
Encoder_Layer_3,q_proj,1.1231172
Encoder_Layer_3,q_proj,1.1538445
Encoder_Layer_3,q_proj,1.1538445
Encoder_Layer_3,q_proj,1.1428672
Encoder_Layer_3,q_proj,1.1428672
Encoder_Layer_3,q_proj,1.1986194
Encoder_Layer_3,q_proj,1.1986194
Encoder_Layer_3,q_proj,1.1965356
Encoder_Layer_3,q_proj,1.1891558
Encoder_Layer_3,q_proj,1.1891558
Encoder_Layer_3,q_proj,1.1557239
Encoder_Layer_3,q_proj,1.1557239
Encoder_Layer_3,q_proj,1.1707491
Encoder_Layer_3,q_proj,1.1707491
Encoder_Layer_3,q_proj,1.1630942
Encoder_Layer_3,q_proj,1.1630942
Encoder_Layer_3,q_proj,1.1229784
Encoder_Layer_3,q_proj,1.1229784
Encoder_Layer_3,q_proj,1.1298226
Encoder_Layer_3,q_proj,1.1298226
Encoder_Layer_3,q_proj,1.108265
Encoder_Layer_3,q_proj,1.108265
Encoder_Layer_3,q_proj,1.129953
Encoder_Layer_3,q_proj,1.129953
Encoder_Layer_3,q_proj,1.1035515
Encoder_Layer_3,q_proj,1.1035515
Encoder_Layer_3,q_proj,1.0806941
Encoder_Layer_3,q_proj,1.0806941
Encoder_Layer_3,q_proj,1.0825733
Encoder_Layer_3,q_proj,1.0825733
Encoder_Layer_3,q_proj,1.1081522
Encoder_Layer_3,q_proj,1.1081522
Encoder_Layer_3,q_proj,1.0567945
Encoder_Layer_3,q_proj,1.0567945
Encoder_Layer_3,q_proj,1.1148528
Encoder_Layer_3,q_proj,1.1148528
Encoder_Layer_3,q_proj,1.0840515
Encoder_Layer_3,q_proj,1.0840515
Encoder_Layer_3,q_proj,1.083965
Encoder_Layer_3,q_proj,1.083965
Encoder_Layer_3,q_proj,1.0940003
Encoder_Layer_3,q_proj,1.0940003
Encoder_Layer_3,q_proj,1.0726522
Encoder_Layer_3,q_proj,1.0726522
Encoder_Layer_3,q_proj,1.1022713
Encoder_Layer_3,q_proj,1.1022713
Encoder_Layer_3,q_proj,1.0661434
Encoder_Layer_3,q_proj,1.0661434
Encoder_Layer_3,q_proj,1.1333367
Encoder_Layer_3,q_proj,1.1333367
Encoder_Layer_3,q_proj,1.0679871
Encoder_Layer_3,q_proj,1.0679871
Encoder_Layer_3,q_proj,1.1081619
Encoder_Layer_3,q_proj,1.1081619
Encoder_Layer_3,q_proj,1.1053869
Encoder_Layer_3,q_proj,1.1053869
Encoder_Layer_3,q_proj,1.0590781
Encoder_Layer_3,q_proj,1.0590781
Encoder_Layer_3,q_proj,1.077128
Encoder_Layer_3,q_proj,1.077128
Encoder_Layer_3,q_proj,1.084164
Encoder_Layer_3,q_proj,1.084164
Encoder_Layer_3,q_proj,1.0494242
Encoder_Layer_3,q_proj,1.0494242
Encoder_Layer_3,q_proj,1.0593021
Encoder_Layer_3,q_proj,1.0593021
Encoder_Layer_3,q_proj,1.0806663
Encoder_Layer_3,q_proj,1.0806663
Encoder_Layer_3,q_proj,1.0609052
Encoder_Layer_3,q_proj,1.0347651
Encoder_Layer_3,q_proj,1.0347651
Encoder_Layer_3,q_proj,1.0547645
Encoder_Layer_3,q_proj,1.0547645
Encoder_Layer_3,q_proj,1.0554134
Encoder_Layer_3,q_proj,1.0554134
Encoder_Layer_3,q_proj,1.0595353
Encoder_Layer_3,q_proj,1.0595353
Encoder_Layer_3,q_proj,1.0101515
Encoder_Layer_3,q_proj,1.0101515
Encoder_Layer_3,q_proj,1.0545013
Encoder_Layer_3,q_proj,1.0545013
Encoder_Layer_3,q_proj,1.016928
Encoder_Layer_3,q_proj,1.016928
Encoder_Layer_3,q_proj,1.0439699
Encoder_Layer_3,q_proj,1.0439699
Encoder_Layer_3,q_proj,1.045485
Encoder_Layer_3,q_proj,1.045485
Encoder_Layer_3,q_proj,1.0012568
Encoder_Layer_3,q_proj,1.0012568
Encoder_Layer_3,q_proj,0.99773186
Encoder_Layer_3,q_proj,0.99773186
Encoder_Layer_3,q_proj,0.9896529
Encoder_Layer_3,q_proj,0.9896529
Encoder_Layer_3,q_proj,0.981513
Encoder_Layer_3,q_proj,0.981513
Encoder_Layer_3,q_proj,1.0370822
Encoder_Layer_3,q_proj,1.0370822
Encoder_Layer_3,q_proj,1.0367508
Encoder_Layer_3,q_proj,1.0367508
Encoder_Layer_3,q_proj,1.0019175
Encoder_Layer_3,q_proj,1.0019175
Encoder_Layer_3,q_proj,1.0110421
Encoder_Layer_3,q_proj,1.0110421
Encoder_Layer_3,q_proj,0.9834264
Encoder_Layer_3,q_proj,0.9834264
Encoder_Layer_3,q_proj,1.0045588
Encoder_Layer_3,q_proj,1.0045588
Encoder_Layer_3,q_proj,0.9953209
Encoder_Layer_3,q_proj,0.9953209
Encoder_Layer_3,q_proj,0.9697431
Encoder_Layer_3,q_proj,0.9697431
Encoder_Layer_3,q_proj,0.9944865
Encoder_Layer_3,q_proj,0.9654703
Encoder_Layer_3,q_proj,0.9654703
Encoder_Layer_3,q_proj,0.9469707
Encoder_Layer_3,q_proj,0.9469707
Encoder_Layer_3,q_proj,0.9719974
Encoder_Layer_3,q_proj,0.9719974
Encoder_Layer_3,q_proj,0.9480238
Encoder_Layer_3,q_proj,0.9480238
Encoder_Layer_3,q_proj,0.95898795
Encoder_Layer_3,q_proj,0.95898795
Encoder_Layer_3,q_proj,0.9401297
Encoder_Layer_3,q_proj,0.9401297
Encoder_Layer_3,q_proj,0.9652579
Encoder_Layer_3,q_proj,0.9652579
Encoder_Layer_3,q_proj,0.9559701
Encoder_Layer_3,q_proj,0.9559701
Encoder_Layer_3,q_proj,0.936554
Encoder_Layer_3,q_proj,0.936554
Encoder_Layer_3,q_proj,0.92570305
Encoder_Layer_3,q_proj,0.92570305
Encoder_Layer_3,q_proj,0.89736253
Encoder_Layer_3,q_proj,0.89736253
Encoder_Layer_3,q_proj,0.90783197
Encoder_Layer_3,q_proj,0.90783197
Encoder_Layer_3,q_proj,0.9253337
Encoder_Layer_3,q_proj,0.9253337
Encoder_Layer_3,q_proj,0.92332304
Encoder_Layer_3,q_proj,0.92332304
Encoder_Layer_3,q_proj,0.92675966
Encoder_Layer_3,q_proj,0.92675966
Encoder_Layer_3,q_proj,0.9166351
Encoder_Layer_3,q_proj,0.9166351
Encoder_Layer_3,q_proj,0.91209817
Encoder_Layer_3,q_proj,0.91209817
Encoder_Layer_3,q_proj,0.90398294
Encoder_Layer_3,q_proj,0.90398294
Encoder_Layer_3,q_proj,0.9151954
Encoder_Layer_3,q_proj,0.9151954
Encoder_Layer_3,q_proj,0.9107969
Encoder_Layer_3,q_proj,0.9107969
Encoder_Layer_3,q_proj,0.90383655
Encoder_Layer_3,q_proj,0.90383655
Encoder_Layer_3,q_proj,0.8873267
Encoder_Layer_3,q_proj,0.8873267
Encoder_Layer_3,q_proj,0.8907307
Encoder_Layer_3,q_proj,0.8907307
Encoder_Layer_3,q_proj,0.9062796
Encoder_Layer_3,q_proj,0.9062796
Encoder_Layer_3,q_proj,0.89705026
Encoder_Layer_3,q_proj,0.89705026
Encoder_Layer_3,q_proj,0.88461894
Encoder_Layer_3,q_proj,0.88461894
Encoder_Layer_3,q_proj,0.86441815
Encoder_Layer_3,q_proj,0.877643
Encoder_Layer_3,q_proj,0.877643
Encoder_Layer_3,q_proj,0.8715665
Encoder_Layer_3,q_proj,0.8715665
Encoder_Layer_3,q_proj,0.86050504
Encoder_Layer_3,q_proj,0.86050504
Encoder_Layer_3,q_proj,0.8448093
Encoder_Layer_3,q_proj,0.8448093
Encoder_Layer_3,q_proj,0.84379476
Encoder_Layer_3,q_proj,0.84379476
Encoder_Layer_3,q_proj,0.8551074
Encoder_Layer_3,q_proj,0.8551074
Encoder_Layer_3,q_proj,0.85077876
Encoder_Layer_3,q_proj,0.85077876
Encoder_Layer_3,q_proj,0.83326524
Encoder_Layer_3,q_proj,0.83326524
Encoder_Layer_3,q_proj,0.83220106
Encoder_Layer_3,q_proj,0.83220106
Encoder_Layer_3,q_proj,0.84483933
Encoder_Layer_3,q_proj,0.84483933
Encoder_Layer_3,q_proj,0.8502227
Encoder_Layer_3,q_proj,0.8502227
Encoder_Layer_3,q_proj,0.8478604
Encoder_Layer_3,q_proj,0.8478604
Encoder_Layer_3,q_proj,0.8420775
